,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review,reviewers_Id
2396,ChIJTx3xwOe31C8RPjW3IrKCHCo,Lubuk Mande Rubiah,Es Cendol Surga,5,Amazing,690
2397,ChIJTx3xwOe31C8RPjW3IrKCHCo,Lubuk Mande Rubiah,wandrizal,4,Natural...,2473
2398,ChIJTx3xwOe31C8RPjW3IrKCHCo,Lubuk Mande Rubiah,Rifqi Akmal,4,"Nature tourism is suitable for outings with the family, there are parts of the river that are both deep and shallow. The location is close to the mosque.

It is recommended for those who are going to visit to bring food from home... this location only sells fried foods and snacks.",1695
2399,ChIJTx3xwOe31C8RPjW3IrKCHCo,Lubuk Mande Rubiah,Ninil Chanel,5,"Natural , Beautiful .. and fun ... free from Congestion .",1483
2400,ChIJB0CKwbu51C8RHsdYifRIiEI,Siti Nurbaya Bridge,Luke Meyers,4,Nice place for a view of the waterway. Bridge has some cool architecture. Lots of people stopping taking pictures and videos. Cars stop right along the side. Waterway had some creatures that not sure what that was! Many boats were going back and forth.,1234
2401,ChIJB0CKwbu51C8RHsdYifRIiEI,Siti Nurbaya Bridge,Lily G. Nababan,4,"I like this bridge! Pretty, useful and beautiful with lamps in the night. View from this bridge to river even stunning. Hope always clean and no street vendor there.",1216
2402,ChIJB0CKwbu51C8RHsdYifRIiEI,Siti Nurbaya Bridge,Siti Zainab,4,"Siti Nurbaya bridge is a bridge that has a unique story of it's own from here will be able to see many canoes and fishing boats along the banks of the river, very interesting bridge.",1866
2403,ChIJB0CKwbu51C8RHsdYifRIiEI,Siti Nurbaya Bridge,Ramzi Khalikurrahman,2,"Disappointed, sanitation is bad, very crowded, loud noises everytime, and the bridge lights doesn't work anymore. It's more like abandoned bridge, such wasted potential, the government should put more attention to this bridge. The only thing that looks good is the view at night",1634
2404,ChIJB0CKwbu51C8RHsdYifRIiEI,Siti Nurbaya Bridge,Arianto,5,"Now become a comfy and must visited place to see padang old town, no parking here and if you someone ask for parking fees, just simply said no",271
2405,ChIJ7YOlRD_E1C8RFNJ-L-_7NvM,Air Terjun Lubuak Rantiang,Rahmad Khairul,5,"The location is not so far from the Bangek River bath. Approximately around 1 hour drive, it's because the terrain that will be traveled is still a little difficult. Because there is no good access and it's not popular yet, people know about this place.",1619
2406,ChIJ7YOlRD_E1C8RFNJ-L-_7NvM,Air Terjun Lubuak Rantiang,Rafki Rahmat,5,"This is really cool, but the terrain is still difficult...",1616
2407,ChIJ7YOlRD_E1C8RFNJ-L-_7NvM,Air Terjun Lubuak Rantiang,Domi Sepri,4,,604
2408,ChIJ7YOlRD_E1C8RFNJ-L-_7NvM,Air Terjun Lubuak Rantiang,Tiya Mutiya,5,,2000
2409,ChIJ7YOlRD_E1C8RFNJ-L-_7NvM,Air Terjun Lubuak Rantiang,Rahmadina Sari,3,,1620
2410,ChIJteLJ-_m31C8R991Kg3RwJBw,Guo Kalaluang,Rajo Sampono,4,"Amazing, but .... too far to walk",1628
2411,ChIJteLJ-_m31C8R991Kg3RwJBw,Guo Kalaluang,Div,5,Good place to thing✨,599
2412,ChIJteLJ-_m31C8R991Kg3RwJBw,Guo Kalaluang,Rony Gusman,5,"Good..very beautiful and still very natural..because it hasn't been exposed yet, there are still very few / minimal facilities and news..suitable for family holidays and also bringing small children..",1744
2413,ChIJteLJ-_m31C8R991Kg3RwJBw,Guo Kalaluang,Delvin Edward,5,Never camped here in 2001.. Thanks to the guys and kids who let us camp here. Even though at first we were forbidden to enter the cave area because it was too late to come there.,530
2414,ChIJteLJ-_m31C8R991Kg3RwJBw,Guo Kalaluang,Roby Edrian,5,"When it becomes a geopark it will be a very interesting tourist spot, because the cave has several exits, and exploring the cave is also an exciting challenge because at several points in the cave there are very low ceilings so we have to lie down through them...",1733
2415,ChIJoRG9PUm_1C8RTtHnTCof61Y,Pantai Universitas Bung Hatta,Ludo Strait,4,"One memorable place.
I used to come here back in 2006-2011 and enjoy sunset with the gang.
Now everyone is busy and are off of the grid but the memories linger.

💙💙💙💙",1232
2416,ChIJoRG9PUm_1C8RTtHnTCof61Y,Pantai Universitas Bung Hatta,Feri Fadli,5,"This is definitely a perfect place to spend your time enjoying beautiful dusk and sunset. There's not many people around, so it is rather quiet and peaceful. The solid rocks are perfect for sitting together with friends or just by yourself. Sometimes you can see fisherman's boat saling back from the sea with the sunset background. It's just beautiful!",758
2417,ChIJoRG9PUm_1C8RTtHnTCof61Y,Pantai Universitas Bung Hatta,fathiyyatul khaira,5,"Great place to enjoying sunset, such calm and quiet place",2280
2418,ChIJoRG9PUm_1C8RTtHnTCof61Y,Pantai Universitas Bung Hatta,Syamsilasmi Dahlan,3,It's a cozy and friendly zone to hangout,1940
2419,ChIJoRG9PUm_1C8RTtHnTCof61Y,Pantai Universitas Bung Hatta,Frezi Zi,4,Spot Poping and casting,788
2420,ChIJj7mkHk651C8R8cspHB3zgkA,Monumen Gempa Padang,Aainaa Rambli,4,"Was walking around the town and looking for a nice place to nongkrong. Me and my sister end up spending quite a wonderful time chatting and eating here. Chilling by the roadside while snacking on fried mushroom (jamur goreng) is pretty relaxing, and it's better done with a good companion. The crowd here are mostly local youngsters. It was a nice place to do some people-watching.",35
2421,ChIJj7mkHk651C8R8cspHB3zgkA,Monumen Gempa Padang,wira irawan,5,nice place guys...come here at the night so you can enjoy the street food....,2478
2422,ChIJj7mkHk651C8R8cspHB3zgkA,Monumen Gempa Padang,Denny putra Hermawan,5,nice to be know some place with so many history inside in my country.. 🙏,536
2423,ChIJj7mkHk651C8R8cspHB3zgkA,Monumen Gempa Padang,Aldi Syah,5,Not too recognize this monument. Since my focus is to find good food street nearby.,151
2424,ChIJj7mkHk651C8R8cspHB3zgkA,Monumen Gempa Padang,Roni Saputra,3,A good place to remember the tragedy but it should have more parking lotm,1743
2425,ChIJT2fusFm51C8RDpT_879cTPU,Gebouw van Padangsche Spaarbank,Rika Roozeno,3,"I had lots of unforgettable memories on this building when I was young. It was a boutique hotel with cozy interiors and the restaurant served tasty foods and beverages. But now, they have different owner and management, it become just one of heritage building which still available in this city. I hope they hire a professional interior designer whom experienced with heritage building.",1698
2426,ChIJT2fusFm51C8RDpT_879cTPU,Gebouw van Padangsche Spaarbank,Thyas Pramesthi,4,I was just passing by in front of this old and heritage building. Vwey unique that Padang has it. I wish someday I could get enough information about this old building.,1988
2427,ChIJT2fusFm51C8RDpT_879cTPU,Gebouw van Padangsche Spaarbank,Xiu Alexander,5,"The very first Bank in Padang. The building was from the Dutch collonial and was one of the oldest building downtown. It was destroyed many times by the war and earthquake but is now being restorate and will be open for tourist atraction in the near future.
The building was by the river and the Old Town square where you can enjoy your evening near the one famous bridge, Siti Nurbaya Bridge.",2115
2428,ChIJT2fusFm51C8RDpT_879cTPU,Gebouw van Padangsche Spaarbank,bintan78,4,"4-star for its intangible historical value. this dilapidated building definitely in need of a makeover. but who’s going to do that, will it be you, you or you?",2233
2429,ChIJT2fusFm51C8RDpT_879cTPU,Gebouw van Padangsche Spaarbank,Khairatun Nisa Aulia,5,Don't forget your history nor your destiny,1146
2430,ChIJM7hTPjSl1C8Rh6qG8MoljC4,Yangi Beach Cafe,Citra aa,3,Good place for relaxing. Come here in the afternoon and you'll find fishermen doing 'tarik pukek' or net fishing,469
2431,ChIJM7hTPjSl1C8Rh6qG8MoljC4,Yangi Beach Cafe,Simon Moeyaert,5,"Great food, nice staff some of them speak English. But the nicest thing about the hole place is definitely the decor.",1852
2432,ChIJM7hTPjSl1C8Rh6qG8MoljC4,Yangi Beach Cafe,Naufal,4,"Cozy beach with harbor scenery, overall fine",1458
2433,ChIJM7hTPjSl1C8Rh6qG8MoljC4,Yangi Beach Cafe,Atty JS,4,Cool and cozy,307
2434,ChIJM7hTPjSl1C8Rh6qG8MoljC4,Yangi Beach Cafe,Muhammad Ali,3,"Good vews, good vibes",1398
2435,ChIJ3cTB_-_G1C8RerW1Abbly2w,Balai Benih Sumatera Barat,Firdaus Aat,5,Ok,767
2436,ChIJ3cTB_-_G1C8RerW1Abbly2w,Balai Benih Sumatera Barat,Agil Hamda,4,Best place for education,106
2437,ChIJ3cTB_-_G1C8RerW1Abbly2w,Balai Benih Sumatera Barat,Jujun Suparna,4,Nice place..good collaboration.. inspiring for synergitism,1089
2438,ChIJ3cTB_-_G1C8RerW1Abbly2w,Balai Benih Sumatera Barat,Hafizh Habibullah,5,Its a very good place,863
2439,ChIJ3cTB_-_G1C8RerW1Abbly2w,Balai Benih Sumatera Barat,Zul fahmi,4,Nice..,2183
2440,ChIJG8BbW4a31C8R27yNQVujAzo,EKOWISATA SUNGKAI GREEN PARK,Hasanul Hakim,3,"Good for healing there is a prayer room, hangout places, toilets, rivers, ponds, a green house will be built soon. Built by Uda Rimbra, the owner himself.",894
2441,ChIJG8BbW4a31C8R27yNQVujAzo,EKOWISATA SUNGKAI GREEN PARK,G Elegans,4,"Beautiful area, good view, can book for activities ""gathering or the like, they sell sungkai tea and stevia sugar. There are prayer rooms, huts, toilets, the forest already has several tracks, corn fields. The types of ""butterfly and dragonfly are diverse and beautiful"". The water is clear, especially in the forest, there is also a small river behind the hut. The road to the location needs to be repaired, but it's easy to find",796
2442,ChIJG8BbW4a31C8R27yNQVujAzo,EKOWISATA SUNGKAI GREEN PARK,PANTI ASUHAN AL HIDAYAH PADANG,5,Nature provides a stretch of beauty to be able to provide learning in life,1544
2443,ChIJG8BbW4a31C8R27yNQVujAzo,EKOWISATA SUNGKAI GREEN PARK,Hari Satria Bismar,3,It's normal... the road is narrow... please improve the facilities,884
2444,ChIJG8BbW4a31C8R27yNQVujAzo,EKOWISATA SUNGKAI GREEN PARK,Yudi Ariski,5,"The nature is beautiful, the application of organic farming, and has the superior product Sungkai tea which has high antioxidants",2156
2445,ChIJAejW6fDB1C8RzBfHQUpa_Es,Pantai Pasir Jambak,Ludo Strait,4,Cool place but a bit dirty.,1232
2446,ChIJAejW6fDB1C8RzBfHQUpa_Es,Pantai Pasir Jambak,Beni Beni,5,The beach near Singgalang...👍,376
2447,ChIJAejW6fDB1C8RzBfHQUpa_Es,Pantai Pasir Jambak,ramdhana fm,4,Beach tourism in the city of Padang,2396
2448,ChIJAejW6fDB1C8RzBfHQUpa_Es,Pantai Pasir Jambak,Kapten Moed,5,👍,1119
2449,ChIJAejW6fDB1C8RzBfHQUpa_Es,Pantai Pasir Jambak,Tommy Syahputra,5,,2005
2450,ChIJBZwlExy71C8Rmeiz-reuLj8,Pantai Nirwana,Luke Samantha,5,"Beautiful beach! There were only few people coming to this beach. I love the view, blue sky and crystal clear sea. It was easy to access, around 30minutes from Padang. Park, toilet and musolla are available. But, the pedestrian area was not really maintained. But overall, the area was clean enough.",1235
2451,ChIJBZwlExy71C8Rmeiz-reuLj8,Pantai Nirwana,Mohamad Roghibi,5,Teluk bayur harbor is the oldest port in Sumatera. Built since the dutch colonial. Presently this port managed by PT. PELINDO,1376
2452,ChIJBZwlExy71C8Rmeiz-reuLj8,Pantai Nirwana,ling Ling ling,3,"The beach quite small in that area. But we still enjoying it. When we got there, it was raining softly. It was good to have your family for swimming and sight seeing. But there not much bathroom to have a wash after swimming in the see. The scenery also beautiful there.",2346
2453,ChIJBZwlExy71C8Rmeiz-reuLj8,Pantai Nirwana,Sevien Julio,5,"Best place to spend with family or lonely to relaxing, about 10kms from downtown, right from this beach you can enjoying the busyness of Padang's Harbour/Teluk bayur Harbour(bayur bay) and Hindian Ocean,  clean place with breathtaking view, you'll cost about 10K and you can enjoy everything, playing or even walking through the beach. Dont forget to see the sunset, thats so Gorgeous! Highly Recommended",1833
2454,ChIJBZwlExy71C8Rmeiz-reuLj8,Pantai Nirwana,nono nonowaay,2,"Dirty beach, Ugly as fuxx.
Tickets @:
Adult       : Rp. 10.000
Children  : Rp. 5.000",2382
2455,ChIJQdvsM8y61C8RCin2A3OqJIk,Pantai Carolina Bungus (Carolina Beach),Subhan El Hafiz,5,"The beach is clean and not crowded. The water is calm without wave, so children can play safely. But if you looking for wave, this is not the place. The view also beautiful, beach in front and jungle in the back.

To enter this place, you need to pay 10K per person and 10K fot a car. But it is worthy.",1909
2456,ChIJQdvsM8y61C8RCin2A3OqJIk,Pantai Carolina Bungus (Carolina Beach),Md Noor Ghaz,5,"Its a must visit place.
Pantai yang bersih dan terjaga rapi.
There is admission fee of 15,000rp per entry and please do prepare exact amount.

Got space for children to have fun. Very clean beach and peaceful ambience.

Secured with the surrounding, green and blue ambience.

Open daily and recommended for Solo, Couple or Family treat.",1328
2457,ChIJQdvsM8y61C8RCin2A3OqJIk,Pantai Carolina Bungus (Carolina Beach),Rostislav Sikora,5,"Pantai Carolina is a coastal village in Tanjung Pandan, West Sumatra which is famous for its untouched natural beauty and tranquility.",1749
2458,ChIJQdvsM8y61C8RCin2A3OqJIk,Pantai Carolina Bungus (Carolina Beach),Tommy Suryaputra,5,"Nice beach but too small place, can be easily crowded. Entrance fee is expensive.",2004
2459,ChIJQdvsM8y61C8RCin2A3OqJIk,Pantai Carolina Bungus (Carolina Beach),Inara Hijab,4,"nice views,  nice place,  not too crowded,  best for hang out with family or friends",971
2460,ChIJs5R6J2YWei4Rexp4x1XJSuU,Keraton Surakarta Hadiningrat,Sofi Reksoyudo,3,"This palace is a heritage building that is a go to place if you ever visited Solo. Filled with so many historical stories and memorabilia. I suggest that you hire a guide to tell you some
of the most interesting stories there. There's this part where you'll be entering the Kori Kamandungan door and you need to take off your sandals, so I advise you to use shoes when coming here so you don't have to take them off🤣. Just like any other museum in Indonesia, the stuff displays here need a bit of cleaning for our viewing pleasure. Overall it's an interesting place!",1872
2461,ChIJs5R6J2YWei4Rexp4x1XJSuU,Keraton Surakarta Hadiningrat,Zecs Ciez,5,"Nice place. Especially while you love Indonesian palace style. It’s just too dusty. Please clean it well. Ticket price is about 15.000 IDR while I visited. To visit here, really a lil bit difficult and the road is not that spacious. The local are nice people.",2179
2462,ChIJs5R6J2YWei4Rexp4x1XJSuU,Keraton Surakarta Hadiningrat,Vidian Andriani Yohanes,5,"As one of the historical places in Surakarta, this palace holds many antique, unique and historical objects. entrance ticket for local tourists 15 thousand. besides that there is also a tour guide. If you want to go around the palace, you can use the available rickshaw or buggy transportation.",2057
2463,ChIJs5R6J2YWei4Rexp4x1XJSuU,Keraton Surakarta Hadiningrat,Diantoro Deka Saputra,5,"It’s a palace. You need to pay 15.000 for local, I don’t know about foreigner. You can pay some guide to guide and explain. But, it’s just a little side of the palace that open for public.",570
2464,ChIJs5R6J2YWei4Rexp4x1XJSuU,Keraton Surakarta Hadiningrat,Raihana Ghaisani,5,"It’s beautiful. Came here in morning, there’s food stall in front. So, you may take breakfast in here. For the night, it has Angkringan/Wedangan.

For the museum itself, it still beautiful but not so clean.

There’s lot of pedicab that provide tour around Keraton. Your driver will become your tour guide for only 50k.",1625
2465,ChIJa36osYkWei4RKE8-mKUlr_s,Mangkunegaran Palace,Wiweko Karta Prawira Ateng,5,"Beautiful place . Must visit when in solo city... One of the best tourist attractions in solo... And need guide so we understand more about the history... For guide fee is up to us...they very nice kind and good for photo... Thank you mangkunegaran palace,..you are amazing",2110
2466,ChIJa36osYkWei4RKE8-mKUlr_s,Mangkunegaran Palace,Air Seven,5,I shall not forget my visit here. It's a real castle with ambience of grandpa's house in it. I wish i came in the morning but noon works great too. Truly one should come when they are in solo. Thank you so much,139
2467,ChIJa36osYkWei4RKE8-mKUlr_s,Mangkunegaran Palace,bintan78,5,the royal palace is well maintained but some parts need urgent rehabilitation to bring it back to its former glory. coming here and joined the tour is a great way to improve knowledge on javanese history especially about the royal houses in central java and marvel at the colonial architecture and the beauty of their craftsmanships. the tour is short but quite enjoyable.,2233
2468,ChIJa36osYkWei4RKE8-mKUlr_s,Mangkunegaran Palace,Kiara Paramita Octaviani,5,"First time to Solo and I tried to visit Mangkunegaran Palace, and I must say its splendid! It took a while to queue in the front desk (btw it cost me 30k / person to get in, local price) only because they need to regroup the visitors into 10 person group because we need a guide to enter the palace. It’s a brilliant idea, as we can walk through our way with a guide and learn about its amazing history. Lots of beautiful places to visit and some of them doesn’t allow you to take pictures or videos, and boy, the ambience of those places feels indeed very different, feels very sacred. You could see many historic collections such as jewelleries, keris and many more. I would recommended it, totally worth it and there are so many beautiful photo spots.",1153
2469,ChIJa36osYkWei4RKE8-mKUlr_s,Mangkunegaran Palace,Jeannie Tjahjoselo,5,"Worth the visit. Well preserved palace. Not so big so won't get you tired. There's a dance every Thursday afternoon, except during ramadhan. You will be lent a sarong to cover your short outfit. And there's a guide provided to tell the history and the rule to enter the palace.",1036
2470,ChIJpZwOp4cWei4Ra6amudZGx4A,Fort Vastenburg,Fathan,5,"A beautiful fort with a unique star design with a rich history behind it. A bit sad since the front side of the fort is full of trash and full of ugly buildings that don't fit with the fort. The left side is beautiful, only it was filled with cars and become a parking lot :(. The back side of the fort is also very beautiful, it was filled with large majestic trees (although the access road to the rear is very small, I was even warned that there are a lot of snakes around there). The right side of the fort is inaccessible because it's covered by warungs :(. The inside of the fort is closed from the front and back, only I saw there were motorbikes and people playing in it. I just hope that the place is not changed again and turned ugly, i was happy that the fort is not vandalized.",733
2471,ChIJpZwOp4cWei4Ra6amudZGx4A,Fort Vastenburg,Beteng S,5,"What's the story'?
History?
You can read it at any file by internet or books.
Today i enjoy 'Soto Kwali at Galabo culinarry' with Advocado Juice and a mineral water. The employee are very nice, she slowly talk to me and remind me of a friend.
After it, i walk through 'Trotoar' to reach Vastenburgh Castle. Then, i enjoy 'Dawet Ayu' Ice Made by Mr. Warno or Parno (i don't know how to spell it). He have a 'Gerobak' to sell His Ice. The taste of 'Dawet Ayu' are sweet and a little salty in the end. If someone see all this, you should try this one. And i forgot to tell that Mr. Warno always moving from some place into another. He told me the story' of the Castle, civil society, politics, some land problem, and of course He told me about tourism. Yeaaah... Hopefully all tourism can be open like old Times. The 'Pandemi' made all things down. He want anything could be happened like as usual. Live life normally.. i guess you can try buy something here. Food, drinks or anything and so the economy can be up and shiny (He told me that).
That's it for today. May you can enjoy this City, The City of the Kings, Surakarta, Solo, Central Java, Indonesia.
Regards,

Beteng",380
2472,ChIJpZwOp4cWei4Ra6amudZGx4A,Fort Vastenburg,iussoe,4,We could see one of the landmark of surakarta..today this fort is used by military to store some of their vehicle.it located near pusat grosir solo and beteng trade center..so we could also shopping afterward,2317
2473,ChIJpZwOp4cWei4Ra6amudZGx4A,Fort Vastenburg,uzwaa,3,"Colonial building,
Can’t see much , can’t enter the building",2464
2474,ChIJpZwOp4cWei4Ra6amudZGx4A,Fort Vastenburg,yoshua sinugroho,4,"aged by time, barely survive from generations and scandal. An colonial-age building which has been a testament to many history of the surakatans.

Since i was a child, never i have seen the building in such intended glory.
During my yearly visit to my grandmother house, i have always wondered what lies beyond the grass field hidden from the view surrounded by tin fences. It always looks so dreadful, abandoned and grave.
It has changed since the government has claimed it as a public place and protected by law as cultural preservation.
Slowly renovation shed the building from its rust. And now  place it into something that people keeps in their hearts. the",2500
2475,ChIJG6h2RmkWei4R8Pn9SbY_is0,Alun Alun Selatan,aL RD,3,"Carnaval Sekaten & amusement park, held once a year! Street vendors, hawkers, food streets, night market are all together",2188
2476,ChIJG6h2RmkWei4R8Pn9SbY_is0,Alun Alun Selatan,Chandra Aprilio (AprilioC),5,Good choice to be hangout with friends,438
2477,ChIJG6h2RmkWei4R8Pn9SbY_is0,Alun Alun Selatan,Eka Eria Trisna,4,It's fun because there's a night market buzzing and lots of food,646
2478,ChIJG6h2RmkWei4R8Pn9SbY_is0,Alun Alun Selatan,Jafar Werfete,4,The place for hangouts at evening in Solo city. Many foodstreet will provided here at night. I think it is ok to enjoy for those who visit Solo,1022
2479,ChIJG6h2RmkWei4R8Pn9SbY_is0,Alun Alun Selatan,Ummu Salamah,5,"nice place for gathering with your tim or with your family,also you can eat anything like bubur ayam",2035
2480,ChIJV8vMh2IWei4RzI2gv2W0pLs,Ngarsopuro Night Market,Anggi Restiana Dewi,5,"Market Saturday night full of bazaar and many stalls, selling food, clothing and stuff, nice enough to stroll while enjoying the surroundings",219
2481,ChIJV8vMh2IWei4RzI2gv2W0pLs,Ngarsopuro Night Market,Irwan Sutanto,4,"After Rain, there is not much crowded over there. Not much seller. Better you walk around to street behind the ngarsopuro night market @Teuku Umar street, there was a food market stall at left right street. With valuable price and taste. Or u can drink wedangan at tiga ceret.",996
2482,ChIJV8vMh2IWei4RzI2gv2W0pLs,Ngarsopuro Night Market,Aisyatur Rafi'ah,5,"The market just an ordinary one. But to show off a night in Solo, it can be a suitable spot.",140
2483,ChIJV8vMh2IWei4RzI2gv2W0pLs,Ngarsopuro Night Market,Setiawaty Lukman,4,"The night market that only open at Saturday night. Don’t come too early, better around 8pm. Sell a lot of things, food, clothes, toys etc. Located in front of Keraton Surakarta. Affordable price to bargain. Served a lot of Indonesian street food also",1832
2484,ChIJV8vMh2IWei4RzI2gv2W0pLs,Ngarsopuro Night Market,Dias Aryya,5,Very good and simple place to get nice view of Solo City at night moment. You also can make good photos because the place has many objects that you can take for pictures.,571
2485,ChIJGQD0MmYWei4RgGRT4NGe1w0,Kasunanan Palace Surakarta,Nur Yuliani,5,"This pic actually taken on Ndalem Kayonan. It's in one area of Keraton on Baluwarti. I learn about the culture of ancient keraton. If you're culture enthusiast, you will love this place. Now the inside part of Keraton closed for public, you can only visit the museum, except in several occasions",1512
2486,ChIJGQD0MmYWei4RgGRT4NGe1w0,Kasunanan Palace Surakarta,Eri Cahyono,5,"Historical building in Solo. You should visit it when you have trip in Solo or Central Java. It has museum inside and the guide will tell you the history of the palace. Make sure to wear a proper shirt. Avoid using singlet or short. The museum close at 2 pm, so if you want to come in, please be early. But if you just want to take a picture in the iconic Palace view, you can go anytime.",682
2487,ChIJGQD0MmYWei4RgGRT4NGe1w0,Kasunanan Palace Surakarta,Azzahra Dwika,5,An amazing place to learn about historical,332
2488,ChIJGQD0MmYWei4RgGRT4NGe1w0,Kasunanan Palace Surakarta,Ulie Rakhma,5,"This place is open until 2.00 pm only..it is a museum that showed story and everything about Java Kingdom, especially in Surakarta. It was actually a palace storage before, and now used as a museum...it has a nice scenery too..so..if you like to take photos, it's quite nice to visit..",2033
2489,ChIJGQD0MmYWei4RgGRT4NGe1w0,Kasunanan Palace Surakarta,Erisa Noviati,5,"There are nice & cheap food stalls outside.. Angkringan & dawet,, 😆",683
2490,ChIJ5cJusH8Xei4RfCKCpIRAYBM,Kampung Batik Kauman,Mia Marina,5,Old village that produces batik in Solo. Nice place for a stroll and get to see batik production.,1343
2491,ChIJ5cJusH8Xei4RfCKCpIRAYBM,Kampung Batik Kauman,Era Anwar,5,"Small ""kampung"" with some local batik house. The small alley streets are neat and people are nice.",681
2492,ChIJ5cJusH8Xei4RfCKCpIRAYBM,Kampung Batik Kauman,Ar Rozi,5,☺️👍🏻,252
2493,ChIJ5cJusH8Xei4RfCKCpIRAYBM,Kampung Batik Kauman,yardley young,4,"Came at 9am on monday. Very quiet. There is 1 alley specialised in premium batik tulis. From outside, they seem not to open shops but we can just knock the door to look for the artisan batik collection.",2484
2494,ChIJ5cJusH8Xei4RfCKCpIRAYBM,Kampung Batik Kauman,Fanata Yudha,5,Good place for batik seeker,718
2495,ChIJzYVqiDYXei4R7zOwCWKVsr8,Balekambang Park,Naufal Aryaputra,5,"Found this place recommended by so many people, I thought it was just a common garden. Turns out, its a lovely place to spend with loved one, friends even family!

There, you can play with deer, turkey, swan even monkey! Try to buy carrot for 5K and you can feed the deer! Its a one the experience you should try tho

Another thing is, there is playground for kids everywhere!

Feeling tired? Get some snack, meals and drinks from the streets nearby and take it into the garden!

Such an experience..",1459
2496,ChIJzYVqiDYXei4R7zOwCWKVsr8,Balekambang Park,baiq raudah,4,"Free entry, but sadly, as any other public park in indonesia, the place need more maintenance, but it's good enough as city park. The playground is adequate, the deer is chill, the swan (I think) sometimes go near people. I recommend to bring some sort of mat to sit on when you plan to picnic here because there are lot of deer poop on the grass.",2231
2497,ChIJzYVqiDYXei4R7zOwCWKVsr8,Balekambang Park,Raihana Ghaisani,5,Came here at 7.a.m on weekday. Free entry. It’s clean for spacious place like this.,1625
2498,ChIJzYVqiDYXei4R7zOwCWKVsr8,Balekambang Park,Paul B,4,Cant review the inside as it's closed at the moment but was fun feeding the deer and talking with the local store holders.,1553
2499,ChIJzYVqiDYXei4R7zOwCWKVsr8,Balekambang Park,yesi soesilo,5,"Taman Balekambang always a good place to hang out with family in town
Kids always love to see and feed the deers",2489
2500,ChIJVVVVpYAWei4RRtUXrT5bE2A,Loji Gandrung,arifanti murniawati,4,"Historical building on the main street slamet riyadi.its eye catching. The building itself well maintance. And now still being used for major house. So for the visitors, you can not go inside the house,but they will allow you just go around in the front park for taking pictures. The security told me, there is a plan to make this building for museum, but still dont know when.",2224
2501,ChIJVVVVpYAWei4RRtUXrT5bE2A,Loji Gandrung,indra purnama,5,👍,2309
2502,ChIJVVVVpYAWei4RRtUXrT5bE2A,Loji Gandrung,Magur Mantan Guru,4,A historic building that used as a Mayor's office house of Solo. To enter you must get permission from the front officer/security. But sometimes they held an open house on Sunday,1265
2503,ChIJVVVVpYAWei4RRtUXrT5bE2A,Loji Gandrung,Indra Aritonang,5,One of the icons of Surakarta city 👍🏼,979
2504,ChIJVVVVpYAWei4RRtUXrT5bE2A,Loji Gandrung,Denny Djoko,5,Nice place at the center of Solo to arrange a small event,532
2505,ChIJ8To9qYAWei4Rz-9ZTpn6HX4,Sriwedari Park,Kartika Mumpuni,5,"Although the Sriwedari Park is permanently closed but we can still enjoy this Wayang Orang show (tickets are 10k Rupiah/person). Super comfy indoor venue with AC (no smoking allowed). Usually the show starts at 8PM until 10PM. You can bring your own snacks and drinks.
Parking fee 5k for cars and 2k for motorcycles.",1124
2506,ChIJ8To9qYAWei4Rz-9ZTpn6HX4,Sriwedari Park,Nur Yuliani,5,"Historical park who already bern there for hundreds of years. There was Solo Batik Carnivsl held here yesterday. I took the pics of the grand carnival on July 14th, 2018. This is annually carnival that show thd avant garde of Solo's traditionsl culture of batik. There was also another traditional puppet show here weekly. It's not just amusement park, but also historicak",1512
2507,ChIJ8To9qYAWei4Rz-9ZTpn6HX4,Sriwedari Park,Ajeng Salsa,1,"This 1 star is for the facility in wayang orang performance
They should improve the mic quality and quantity
Visitors couldnt hear the performers
properly because the background music dominated the whole performance
Its better for every performers have their own mics
Last year they prepared the summary for  every scene on projectors in English and Bahasa
But last week they didn't prepare for it
Even though there were tourists from abroad
Well.. it is definitely 5 star ⭐⭐⭐⭐⭐ for the performers and tradisional music play. They really played well
Thanks",142
2508,ChIJ8To9qYAWei4Rz-9ZTpn6HX4,Sriwedari Park,Rowena Suryobroto,5,"Its surprisingly comfy, but sound system is not too clear for actors on the stage.",1750
2509,ChIJ8To9qYAWei4Rz-9ZTpn6HX4,Sriwedari Park,Endang Widhiasih,5,"Pingin belajar memanah? This is a good place to go. Very friendly people there, don't worry if you are a very first beginner like me.",674
2510,ChIJW9yD5WYWei4RNnF5JDPvIhY,Masjid Agung Keraton Surakarta,Raden Oktova Gamma Star,5,"The vast, clean and beautiful grand mosque of the Surakarta Islamic Mataram Kingdom dating back to the 18th century facing the North Square and located next to the popular Klewer Market in Kauman, Kliwon Market District, Surakarta (Solo) City, Central Java Province. A Javanese tajug architecture with a high Indian style minaret. Spectacular interior design. Many sparkly clean separate ladies and gents toilets with washing fountains. A vast parking lot. A quiet and peaceful atmosphere. The backyard has some tombs.",1609
